time_s,srcCellId,neighborCellId,cio_display_dB,cio_display_ie
92.5,1,3,-1,-2
92.5,2,1,-0,0
92.5,2,3,-0,0
92.5,3,1,-0.5,-1
92.5,3,2,-0.5,-1
93,1,2,-1,-2
93,1,3,-1,-2
93,2,1,-0,0
93,2,3,-0,0
93,3,1,-0.5,-1
93,3,2,-0.5,-1
93.5,1,2,-1,-2
93.5,1,3,-1,-2
93.5,2,1,-0,0
93.5,2,3,-0,0
93.5,3,1,-0.5,-1
93.5,3,2,-0.5,-1
94,1,2,-1,-2
94,1,3,-1,-2
94,2,1,-0,0
94,2,3,-0,0
94,3,1,-0.5,-1
94,3,2,-0.5,-1
94.5,1,2,-1,-2
94.5,1,3,-1,-2
94.5,2,1,-0,0
94.5,2,3,-0,0
94.5,3,1,-0.5,-1
94.5,3,2,-0.5,-1
95,1,2,-1,-2
95,1,3,-1,-2
95,2,1,-0,0
95,2,3,-0,0
95,3,1,-0.5,-1
95,3,2,-0.5,-1
95.5,1,2,-1,-2
95.5,1,3,-1,-2
95.5,2,1,-0,0
95.5,2,3,-0,0
95.5,3,1,-0.5,-1
95.5,3,2,-0.5,-1
96,1,2,-1,-2
96,1,3,-1,-2
96,2,1,-0,0
96,2,3,-0,0
96,3,1,-0.5,-1
96,3,2,-0.5,-1
96.5,1,2,-1,-2
96.5,1,3,-1,-2
96.5,2,1,-0,0
96.5,2,3,-0,0
96.5,3,1,-0.5,-1
96.5,3,2,-0.5,-1
97,1,2,-1,-2
97,1,3,-1,-2
97,2,1,-0,0
97,2,3,-0,0
97,3,1,-0.5,-1
97,3,2,-0.5,-1
97.5,1,2,-1,-2
97.5,1,3,-1,-2
97.5,2,1,-0,0
97.5,2,3,-0,0
97.5,3,1,-0.5,-1
97.5,3,2,-0.5,-1
98,1,2,-0.5,-1
98,1,3,-0.5,-1
98,2,1,-0,0
98,2,3,-0,0
98,3,1,-0.5,-1
98,3,2,-0.5,-1
98.5,1,2,-1,-2
98.5,1,3,-1,-2
98.5,2,1,-0,0
98.5,2,3,-0,0
98.5,3,1,-0.5,-1
98.5,3,2,-0.5,-1
99,1,2,-1,-2
99,1,3,-1,-2
99,2,1,-0,0
99,2,3,-0,0
99,3,1,-0.5,-1
99,3,2,-0.5,-1
99.5,1,2,-1,-2
99.5,1,3,-1,-2
99.5,2,1,-0,0
99.5,2,3,-0,0
99.5,3,1,-0.5,-1
99.5,3,2,-0.5,-1
100,1,2,-1,-2
100,1,3,-1,-2
100,2,1,-0,0
100,2,3,-0,0
100,3,1,-0.5,-1
100,3,2,-0.5,-1
100.5,1,2,-1,-2
100.5,1,3,-1,-2
100.5,2,1,-0,0
100.5,2,3,-0,0
100.5,3,1,-0.5,-1
100.5,3,2,-0.5,-1
101,1,2,-1,-2
101,1,3,-1,-2
101,2,1,-0,0
101,2,3,-0,0
101,3,1,-0.5,-1
101,3,2,-0.5,-1
101.5,1,2,-1,-2
101.5,1,3,-1,-2
101.5,2,1,-0,0
101.5,2,3,-0,0
101.5,3,1,-0.5,-1
101.5,3,2,-0.5,-1
102,1,2,-0.5,-1
102,1,3,-0.5,-1
102,2,1,-0,0
102,2,3,-0,0
102,3,1,-0.5,-1
102,3,2,-0.5,-1
102.5,1,2,-0.5,-1
102.5,1,3,-0.5,-1
102.5,2,1,-0,0
102.5,2,3,-0,0
102.5,3,1,-0.5,-1
102.5,3,2,-0.5,-1
103,1,2,-0.5,-1
103,1,3,-0.5,-1
103,2,1,-0,0
103,2,3,-0,0
103,3,1,-0.5,-1
103,3,2,-0.5,-1
103.5,1,2,-0.5,-1
103.5,1,3,-0.5,-1
103.5,2,1,-0,0
103.5,2,3,-0,0
103.5,3,1,-0.5,-1
103.5,3,2,-0.5,-1
104,1,2,-0.5,-1
104,1,3,-0.5,-1
104,2,1,-0,0
104,2,3,-0,0
104,3,1,-0.5,-1
104,3,2,-0.5,-1
104.5,1,2,-0.5,-1
104.5,1,3,-0.5,-1
104.5,2,1,-0,0
104.5,2,3,-0,0
104.5,3,1,-0.5,-1
104.5,3,2,-0.5,-1
105,1,2,-1,-2
105,1,3,-1,-2
105,2,1,-0,0
105,2,3,-0,0
105,3,1,-0.5,-1
105,3,2,-0.5,-1
105.5,1,2,-1,-2
105.5,1,3,-1,-2
105.5,2,1,-0,0
105.5,2,3,-0,0
105.5,3,1,-0.5,-1
105.5,3,2,-0.5,-1
106,1,2,-1,-2
106,1,3,-1,-2
106,2,1,-0,0
106,2,3,-0,0
106,3,1,-0.5,-1
106,3,2,-0.5,-1
106.5,1,2,-1,-2
106.5,1,3,-1,-2
106.5,2,1,-0,0
106.5,2,3,-0,0
106.5,3,1,-0.5,-1
106.5,3,2,-0.5,-1
107,1,2,-0.5,-1
107,1,3,-0.5,-1
107,2,1,-0,0
107,2,3,-0,0
107,3,1,-0.5,-1
107,3,2,-0.5,-1
107.5,1,2,-1,-2
107.5,1,3,-1,-2
107.5,2,1,-0,0
107.5,2,3,-0,0
107.5,3,1,-0.5,-1
107.5,3,2,-0.5,-1
108,1,2,-1,-2
108,1,3,-1,-2
108,2,1,-0,0
108,2,3,-0,0
108,3,1,-0.5,-1
108,3,2,-0.5,-1
108.5,1,2,-1,-2
108.5,1,3,-1,-2
108.5,2,1,-0,0
108.5,2,3,-0,0
108.5,3,1,-0.5,-1
108.5,3,2,-0.5,-1
109,1,2,-0.5,-1
109,1,3,-0.5,-1
109,2,1,-0,0
109,2,3,-0,0
109,3,1,-0.5,-1
109,3,2,-0.5,-1
109.5,1,2,-1,-2
109.5,1,3,-1,-2
109.5,2,1,-0,0
109.5,2,3,-0,0
109.5,3,1,-0.5,-1
109.5,3,2,-0.5,-1
110,1,2,-1,-2
110,1,3,-1,-2
110,2,1,-0,0
110,2,3,-0,0
110,3,1,-0.5,-1
110,3,2,-0.5,-1
110.5,1,2,-1,-2
110.5,1,3,-1,-2
110.5,2,1,-0.5,-1
110.5,2,3,-0.5,-1
110.5,3,1,-0.5,-1
110.5,3,2,-0.5,-1
111,1,2,-1,-2
111,1,3,-1,-2
111,2,1,0.5,1
111,2,3,0.5,1
111,3,1,-0.5,-1
111,3,2,-0.5,-1
111.5,1,2,-0.5,-1
111.5,1,3,-0.5,-1
111.5,2,1,-0,0
111.5,2,3,-0,0
111.5,3,1,-0.5,-1
111.5,3,2,-0.5,-1
112,1,2,-0.5,-1
112,1,3,-0.5,-1
112,2,1,-0,0
112,2,3,-0,0
112,3,1,-0.5,-1
112,3,2,-0.5,-1
112.5,1,2,-1,-2
112.5,1,3,-1,-2
112.5,2,1,-0,0
112.5,2,3,-0,0
112.5,3,1,-0.5,-1
112.5,3,2,-0.5,-1
113,1,2,-0.5,-1
113,1,3,-0.5,-1
113,2,1,-0,0
113,2,3,-0,0
113,3,1,-0.5,-1
113,3,2,-0.5,-1
113.5,1,2,-1,-2
113.5,1,3,-1,-2
113.5,2,1,-0,0
113.5,2,3,-0,0
113.5,3,1,-0.5,-1
113.5,3,2,-0.5,-1
114,1,2,-1,-2
114,1,3,-1,-2
114,2,1,-0,0
114,2,3,-0,0
114,3,1,-0.5,-1
114,3,2,-0.5,-1
114.5,1,2,-1,-2
114.5,1,3,-1,-2
114.5,2,1,-0,0
114.5,2,3,-0,0
114.5,3,1,-0.5,-1
114.5,3,2,-0.5,-1
115,1,2,-1,-2
115,1,3,-1,-2
115,2,1,-0,0
115,2,3,-0,0
115,3,1,-0.5,-1
115,3,2,-0.5,-1
115.5,1,2,-1,-2
115.5,1,3,-1,-2
115.5,2,1,-0,0
115.5,2,3,-0,0
115.5,3,1,-0.5,-1
115.5,3,2,-0.5,-1
116,1,2,-1,-2
116,1,3,-1,-2
116,2,1,-0,0
116,2,3,-0,0
116,3,1,-0.5,-1
116,3,2,-0.5,-1
116.5,1,2,-1,-2
116.5,1,3,-1,-2
116.5,2,1,-0,0
116.5,2,3,-0,0
116.5,3,1,-0.5,-1
116.5,3,2,-0.5,-1
117,1,2,-1,-2
117,1,3,-1,-2
117,2,1,-0,0
117,2,3,-0,0
117,3,1,-0.5,-1
117,3,2,-0.5,-1
117.5,1,2,-1,-2
117.5,1,3,-1,-2
117.5,2,1,-0.5,-1
117.5,2,3,-0.5,-1
117.5,3,1,-0.5,-1
117.5,3,2,-0.5,-1
118,1,2,-1,-2
118,1,3,-1,-2
118,2,1,-0,0
118,2,3,-0,0
118,3,1,-0.5,-1
118,3,2,-0.5,-1
118.5,1,2,-1,-2
118.5,1,3,-1,-2
118.5,2,1,-0,0
118.5,2,3,-0,0
118.5,3,1,-0.5,-1
118.5,3,2,-0.5,-1
1,1,2,-2.5,-5
1,1,3,-2.5,-5
1,2,1,1,2
1,2,3,1,2
1,3,1,-1.5,-3
1,3,2,-1.5,-3
3.5,1,2,3.5,7
3.5,1,3,3.5,7
3.5,2,1,-4,-8
3.5,2,3,-4,-8
3.5,3,1,4,8
3.5,3,2,4,8
6,1,2,-4.5,-9
6,1,3,-4.5,-9
6,2,1,-4,-8
6,2,3,-4,-8
6,3,1,4.5,9
6,3,2,4.5,9
8.5,1,2,5,10
8.5,1,3,5,10
8.5,2,1,2,4
8.5,2,3,2,4
8.5,3,1,-2.5,-5
8.5,3,2,-2.5,-5
11,1,2,4.5,9
11,1,3,4.5,9
11,2,1,-0.5,-1
11,2,3,-0.5,-1
11,3,1,-2.5,-5
11,3,2,-2.5,-5
13.5,1,2,4.5,9
13.5,1,3,4.5,9
13.5,2,1,1,2
13.5,2,3,1,2
13.5,3,1,-4,-8
13.5,3,2,-4,-8
16,1,2,-4.5,-9
16,1,3,-4.5,-9
16,2,1,-4.5,-9
16,2,3,-4.5,-9
16,3,1,1,2
16,3,2,1,2
18.5,1,2,-1.5,-3
18.5,1,3,-1.5,-3
18.5,2,1,1.5,3
18.5,2,3,1.5,3
18.5,3,1,-1.5,-3
18.5,3,2,-1.5,-3
21,1,2,-0.5,-1
21,1,3,-0.5,-1
21,2,1,-4,-8
21,2,3,-4,-8
21,3,1,-0,0
21,3,2,-0,0
23.5,1,2,0.5,1
23.5,1,3,0.5,1
23.5,2,1,-0,0
23.5,2,3,-0,0
23.5,3,1,-3,-6
23.5,3,2,-3,-6
26,1,2,-2,-4
26,1,3,-2,-4
26,2,1,-3.5,-7
26,2,3,-3.5,-7
26,3,1,3,6
26,3,2,3,6
28.5,1,2,-1.5,-3
28.5,1,3,-1.5,-3
28.5,2,1,1.5,3
28.5,2,3,1.5,3
28.5,3,1,-0.5,-1
28.5,3,2,-0.5,-1
31,1,2,2.5,5
31,1,3,2.5,5
31,2,1,-4,-8
31,2,3,-4,-8
31,3,1,-3,-6
31,3,2,-3,-6
33.5,1,2,-4,-8
33.5,1,3,-4,-8
33.5,2,1,1.5,3
33.5,2,3,1.5,3
33.5,3,1,-2,-4
33.5,3,2,-2,-4
36,1,2,3.5,7
36,1,3,3.5,7
36,2,1,2,4
36,2,3,2,4
36,3,1,-1.5,-3
36,3,2,-1.5,-3
38.5,1,2,-0,0
38.5,1,3,-0,0
38.5,2,1,-2,-4
38.5,2,3,-2,-4
38.5,3,1,-4.5,-9
38.5,3,2,-4.5,-9
41,1,2,0.5,1
41,1,3,0.5,1
41,2,1,-4.5,-9
41,2,3,-4.5,-9
41,3,1,-0.5,-1
41,3,2,-0.5,-1
43.5,1,2,3,6
43.5,1,3,3,6
43.5,2,1,-0,0
43.5,2,3,-0,0
43.5,3,1,-0,0
43.5,3,2,-0,0
46,1,2,1.5,3
46,1,3,1.5,3
46,2,1,-0.5,-1
46,2,3,-0.5,-1
46,3,1,-3.5,-7
46,3,2,-3.5,-7
48.5,1,2,3,6
48.5,1,3,3,6
48.5,2,1,1,2
48.5,2,3,1,2
48.5,3,1,-5,-10
48.5,3,2,-5,-10
51,1,2,-0,0
51,1,3,-0,0
51,2,1,-3.5,-7
51,2,3,-3.5,-7
51,3,1,-0.5,-1
51,3,2,-0.5,-1
53.5,1,2,-0,0
53.5,1,3,-0,0
53.5,2,1,-4,-8
53.5,2,3,-4,-8
53.5,3,1,-4,-8
53.5,3,2,-4,-8
56,1,2,-0,0
56,1,3,-0,0
56,2,1,4.5,9
56,2,3,4.5,9
56,3,1,-4,-8
56,3,2,-4,-8
58.5,1,2,-3.5,-7
58.5,1,3,-3.5,-7
58.5,2,1,-2.5,-5
58.5,2,3,-2.5,-5
58.5,3,1,1.5,3
58.5,3,2,1.5,3
2.5,1,2,-4.5,-9
2.5,1,3,-4.5,-9
2.5,2,1,-4.5,-9
2.5,2,3,-4.5,-9
2.5,3,1,4.5,9
2.5,3,2,4.5,9
5,1,2,3,6
5,1,3,3,6
5,2,1,2.5,5
5,2,3,2.5,5
5,3,1,-0,0
5,3,2,-0,0
7.5,1,2,-4,-8
7.5,1,3,-4,-8
7.5,2,1,-4,-8
7.5,2,3,-4,-8
7.5,3,1,2,4
7.5,3,2,2,4
10,1,2,-0.5,-1
10,1,3,-0.5,-1
10,2,1,-4.5,-9
10,2,3,-4.5,-9
10,3,1,-0,0
10,3,2,-0,0
12.5,1,2,-0,0
12.5,1,3,-0,0
12.5,2,1,4.5,9
12.5,2,3,4.5,9
12.5,3,1,-1.5,-3
12.5,3,2,-1.5,-3
15,1,2,0.5,1
15,1,3,0.5,1
15,2,1,-2.5,-5
15,2,3,-2.5,-5
15,3,1,3,6
15,3,2,3,6
17.5,1,2,-4.5,-9
17.5,1,3,-4.5,-9
17.5,2,1,-4.5,-9
17.5,2,3,-4.5,-9
17.5,3,1,-1.5,-3
17.5,3,2,-1.5,-3
20,1,2,-2.5,-5
20,1,3,-2.5,-5
20,2,1,3.5,7
20,2,3,3.5,7
20,3,1,-1,-2
20,3,2,-1,-2
22.5,1,2,-5,-10
22.5,1,3,-5,-10
22.5,2,1,1.5,3
22.5,2,3,1.5,3
22.5,3,1,-0.5,-1
22.5,3,2,-0.5,-1
25,1,2,0.5,1
25,1,3,0.5,1
25,2,1,0.5,1
25,2,3,0.5,1
25,3,1,4,8
25,3,2,4,8
27.5,1,2,-2,-4
27.5,1,3,-2,-4
27.5,2,1,-4,-8
27.5,2,3,-4,-8
27.5,3,1,4.5,9
27.5,3,2,4.5,9
30,1,2,5,10
30,1,3,5,10
30,2,1,-1.5,-3
30,2,3,-1.5,-3
30,3,1,-3.5,-7
30,3,2,-3.5,-7
32.5,1,2,5,10
32.5,1,3,5,10
32.5,2,1,2.5,5
32.5,2,3,2.5,5
32.5,3,1,-5,-10
32.5,3,2,-5,-10
35,1,2,-2,-4
35,1,3,-2,-4
35,2,1,2,4
35,2,3,2,4
35,3,1,-2.5,-5
35,3,2,-2.5,-5
37.5,1,2,5,10
37.5,1,3,5,10
37.5,2,1,-4,-8
37.5,2,3,-4,-8
37.5,3,1,1.5,3
37.5,3,2,1.5,3
40,1,2,0.5,1
40,1,3,0.5,1
40,2,1,3.5,7
40,2,3,3.5,7
40,3,1,-0.5,-1
40,3,2,-0.5,-1
42.5,1,2,1,2
42.5,1,3,1,2
42.5,2,1,-2.5,-5
42.5,2,3,-2.5,-5
42.5,3,1,-4,-8
42.5,3,2,-4,-8
45,1,2,-4,-8
45,1,3,-4,-8
45,2,1,-0,0
45,2,3,-0,0
45,3,1,4,8
45,3,2,4,8
47.5,1,2,4,8
47.5,1,3,4,8
47.5,2,1,-3,-6
47.5,2,3,-3,-6
47.5,3,1,1,2
47.5,3,2,1,2
50,1,2,4.5,9
50,1,3,4.5,9
50,2,1,-4.5,-9
50,2,3,-4.5,-9
50,3,1,-0.5,-1
50,3,2,-0.5,-1
52.5,1,2,4,8
52.5,1,3,4,8
52.5,2,1,1.5,3
52.5,2,3,1.5,3
52.5,3,1,-4,-8
52.5,3,2,-4,-8
55,1,2,-1.5,-3
55,1,3,-1.5,-3
55,2,1,4.5,9
55,2,3,4.5,9
55,3,1,3,6
55,3,2,3,6
57.5,1,2,-1.5,-3
57.5,1,3,-1.5,-3
57.5,2,1,3,6
57.5,2,3,3,6
57.5,3,1,-4.5,-9
57.5,3,2,-4.5,-9
1.5,1,2,-4.5,-9
1.5,1,3,-4.5,-9
1.5,2,1,-4.5,-9
1.5,2,3,-4.5,-9
1.5,3,1,-1,-2
1.5,3,2,-1,-2
4,1,2,1.5,3
4,1,3,1.5,3
4,2,1,-5,-10
4,2,3,-5,-10
4,3,1,-2,-4
4,3,2,-2,-4
6.5,1,2,-3,-6
6.5,1,3,-3,-6
6.5,2,1,-4.5,-9
6.5,2,3,-4.5,-9
6.5,3,1,-3,-6
6.5,3,2,-3,-6
9,1,2,-0,0
9,1,3,-0,0
9,2,1,2,4
9,2,3,2,4
9,3,1,-4,-8
9,3,2,-4,-8
11.5,1,2,4,8
11.5,1,3,4,8
11.5,2,1,1,2
11.5,2,3,1,2
11.5,3,1,2,4
11.5,3,2,2,4
14,1,2,1,2
14,1,3,1,2
14,2,1,-3.5,-7
14,2,3,-3.5,-7
14,3,1,-1.5,-3
14,3,2,-1.5,-3
16.5,1,2,2.5,5
16.5,1,3,2.5,5
16.5,2,1,3.5,7
16.5,2,3,3.5,7
16.5,3,1,-2.5,-5
16.5,3,2,-2.5,-5
19,1,2,3.5,7
19,1,3,3.5,7
19,2,1,0.5,1
19,2,3,0.5,1
19,3,1,-4,-8
19,3,2,-4,-8
21.5,1,2,-3,-6
21.5,1,3,-3,-6
21.5,2,1,3,6
21.5,2,3,3,6
21.5,3,1,1,2
21.5,3,2,1,2
24,1,2,3,6
24,1,3,3,6
24,2,1,0.5,1
24,2,3,0.5,1
24,3,1,2,4
24,3,2,2,4
26.5,1,2,-4,-8
26.5,1,3,-4,-8
26.5,2,1,-0.5,-1
26.5,2,3,-0.5,-1
26.5,3,1,-1.5,-3
26.5,3,2,-1.5,-3
29,1,2,-1.5,-3
29,1,3,-1.5,-3
29,2,1,-3.5,-7
29,2,3,-3.5,-7
29,3,1,-4.5,-9
29,3,2,-4.5,-9
31.5,1,2,-2.5,-5
31.5,1,3,-2.5,-5
31.5,2,1,-4.5,-9
31.5,2,3,-4.5,-9
31.5,3,1,-3,-6
31.5,3,2,-3,-6
34,1,2,-3.5,-7
34,1,3,-3.5,-7
34,2,1,-4.5,-9
34,2,3,-4.5,-9
34,3,1,1,2
34,3,2,1,2
36.5,1,2,-3,-6
36.5,1,3,-3,-6
36.5,2,1,-1,-2
36.5,2,3,-1,-2
36.5,3,1,-0.5,-1
36.5,3,2,-0.5,-1
39,1,2,-1.5,-3
39,1,3,-1.5,-3
39,2,1,-2,-4
39,2,3,-2,-4
39,3,1,-1,-2
39,3,2,-1,-2
41.5,1,2,-0.5,-1
41.5,1,3,-0.5,-1
41.5,2,1,0.5,1
41.5,2,3,0.5,1
41.5,3,1,-2.5,-5
41.5,3,2,-2.5,-5
44,1,2,-1.5,-3
44,1,3,-1.5,-3
44,2,1,-3,-6
44,2,3,-3,-6
44,3,1,-0.5,-1
44,3,2,-0.5,-1
46.5,1,2,2.5,5
46.5,1,3,2.5,5
46.5,2,1,4.5,9
46.5,2,3,4.5,9
46.5,3,1,-1.5,-3
46.5,3,2,-1.5,-3
49,1,2,-3,-6
49,1,3,-3,-6
49,2,1,3,6
49,2,3,3,6
49,3,1,-3,-6
49,3,2,-3,-6
51.5,1,2,-0,0
51.5,1,3,-0,0
51.5,2,1,-2.5,-5
51.5,2,3,-2.5,-5
51.5,3,1,-1,-2
51.5,3,2,-1,-2
54,1,2,4.5,9
54,1,3,4.5,9
54,2,1,2,4
54,2,3,2,4
54,3,1,-3.5,-7
54,3,2,-3.5,-7
56.5,1,2,2,4
56.5,1,3,2,4
56.5,2,1,2.5,5
56.5,2,3,2.5,5
56.5,3,1,2.5,5
56.5,3,2,2.5,5
0.5,1,2,3,6
0.5,1,3,3,6
0.5,2,1,4.5,9
0.5,2,3,4.5,9
0.5,3,1,-2,-4
0.5,3,2,-2,-4
3,1,2,-3,-6
3,1,3,-3,-6
3,2,1,-5,-10
3,2,3,-5,-10
3,3,1,-5,-10
3,3,2,-5,-10
5.5,1,2,-0,0
5.5,1,3,-0,0
5.5,2,1,-3.5,-7
5.5,2,3,-3.5,-7
5.5,3,1,0.5,1
5.5,3,2,0.5,1
8,1,2,2.5,5
8,1,3,2.5,5
8,2,1,-3,-6
8,2,3,-3,-6
8,3,1,-2,-4
8,3,2,-2,-4
10.5,1,2,3,6
10.5,1,3,3,6
10.5,2,1,3,6
10.5,2,3,3,6
10.5,3,1,4.5,9
10.5,3,2,4.5,9
13,1,2,-0,0
13,1,3,-0,0
13,2,1,-2,-4
13,2,3,-2,-4
13,3,1,-4.5,-9
13,3,2,-4.5,-9
15.5,1,2,-1.5,-3
15.5,1,3,-1.5,-3
15.5,2,1,-2,-4
15.5,2,3,-2,-4
15.5,3,1,-3,-6
15.5,3,2,-3,-6
18,1,2,3,6
18,1,3,3,6
18,2,1,3.5,7
18,2,3,3.5,7
18,3,1,1.5,3
18,3,2,1.5,3
20.5,1,2,-0,0
20.5,1,3,-0,0
20.5,2,1,-4.5,-9
20.5,2,3,-4.5,-9
20.5,3,1,-0.5,-1
20.5,3,2,-0.5,-1
23,1,2,-0.5,-1
23,1,3,-0.5,-1
23,2,1,4,8
23,2,3,4,8
23,3,1,-3,-6
23,3,2,-3,-6
25.5,1,2,2,4
25.5,1,3,2,4
25.5,2,1,-3.5,-7
25.5,2,3,-3.5,-7
25.5,3,1,0.5,1
25.5,3,2,0.5,1
28,1,2,2,4
28,1,3,2,4
28,2,1,0.5,1
28,2,3,0.5,1
28,3,1,-0.5,-1
28,3,2,-0.5,-1
30.5,1,2,0.5,1
30.5,1,3,0.5,1
30.5,2,1,-3.5,-7
30.5,2,3,-3.5,-7
30.5,3,1,-5,-10
30.5,3,2,-5,-10
33,1,2,1,2
33,1,3,1,2
33,2,1,2.5,5
33,2,3,2.5,5
33,3,1,-0,0
33,3,2,-0,0
35.5,1,2,2,4
35.5,1,3,2,4
35.5,2,1,-0,0
35.5,2,3,-0,0
35.5,3,1,3.5,7
35.5,3,2,3.5,7
38,1,2,-3.5,-7
38,1,3,-3.5,-7
38,2,1,-0,0
38,2,3,-0,0
38,3,1,-4.5,-9
38,3,2,-4.5,-9
40.5,1,2,-4,-8
40.5,1,3,-4,-8
40.5,2,1,0.5,1
40.5,2,3,0.5,1
40.5,3,1,-0,0
40.5,3,2,-0,0
43,1,2,-0,0
43,1,3,-0,0
43,2,1,1,2
43,2,3,1,2
43,3,1,4.5,9
43,3,2,4.5,9
45.5,1,2,-0,0
45.5,1,3,-0,0
45.5,2,1,2,4
45.5,2,3,2,4
45.5,3,1,-4,-8
45.5,3,2,-4,-8
48,1,2,-1.5,-3
48,1,3,-1.5,-3
48,2,1,-3.5,-7
48,2,3,-3.5,-7
48,3,1,0.5,1
48,3,2,0.5,1
50.5,1,2,3.5,7
50.5,1,3,3.5,7
50.5,2,1,3,6
50.5,2,3,3,6
50.5,3,1,3,6
50.5,3,2,3,6
53,1,2,4.5,9
53,1,3,4.5,9
53,2,1,-4,-8
53,2,3,-4,-8
53,3,1,-4.5,-9
53,3,2,-4.5,-9
55.5,1,2,-3.5,-7
55.5,1,3,-3.5,-7
55.5,2,1,-3,-6
55.5,2,3,-3,-6
55.5,3,1,1.5,3
55.5,3,2,1.5,3
58,1,2,3,6
58,1,3,3,6
58,2,1,-4.5,-9
58,2,3,-4.5,-9
58,3,1,1,2
58,3,2,1,2
2,1,2,3.5,7
2,1,3,3.5,7
2,2,1,-1.5,-3
2,2,3,-1.5,-3
2,3,1,-1.5,-3
2,3,2,-1.5,-3
4.5,1,2,-2,-4
4.5,1,3,-2,-4
4.5,2,1,-0,0
4.5,2,3,-0,0
4.5,3,1,-3,-6
4.5,3,2,-3,-6
7,1,2,-2,-4
7,1,3,-2,-4
7,2,1,-2,-4
7,2,3,-2,-4
7,3,1,-1.5,-3
7,3,2,-1.5,-3
9.5,1,2,-3,-6
9.5,1,3,-3,-6
9.5,2,1,-4.5,-9
9.5,2,3,-4.5,-9
9.5,3,1,-4,-8
9.5,3,2,-4,-8
12,1,2,-4.5,-9
12,1,3,-4.5,-9
12,2,1,-3.5,-7
12,2,3,-3.5,-7
12,3,1,-2,-4
12,3,2,-2,-4
14.5,1,2,1.5,3
14.5,1,3,1.5,3
14.5,2,1,2,4
14.5,2,3,2,4
14.5,3,1,-1.5,-3
14.5,3,2,-1.5,-3
17,1,2,-3,-6
17,1,3,-3,-6
17,2,1,4.5,9
17,2,3,4.5,9
17,3,1,-1.5,-3
17,3,2,-1.5,-3
19.5,1,2,0.5,1
19.5,1,3,0.5,1
19.5,2,1,4.5,9
19.5,2,3,4.5,9
19.5,3,1,-2.5,-5
19.5,3,2,-2.5,-5
22,1,2,-1,-2
22,1,3,-1,-2
22,2,1,-3,-6
22,2,3,-3,-6
22,3,1,-1,-2
22,3,2,-1,-2
24.5,1,2,0.5,1
24.5,1,3,0.5,1
24.5,2,1,5,10
24.5,2,3,5,10
24.5,3,1,-2,-4
24.5,3,2,-2,-4
27,1,2,-1,-2
27,1,3,-1,-2
27,2,1,-1.5,-3
27,2,3,-1.5,-3
27,3,1,-3.5,-7
27,3,2,-3.5,-7
29.5,1,2,1.5,3
29.5,1,3,1.5,3
29.5,2,1,1,2
29.5,2,3,1,2
29.5,3,1,-4,-8
29.5,3,2,-4,-8
32,1,2,-1,-2
32,1,3,-1,-2
32,2,1,0.5,1
32,2,3,0.5,1
32,3,1,-2.5,-5
32,3,2,-2.5,-5
34.5,1,2,1,2
34.5,1,3,1,2
34.5,2,1,3,6
34.5,2,3,3,6
34.5,3,1,-3,-6
34.5,3,2,-3,-6
37,1,2,4.5,9
37,1,3,4.5,9
37,2,1,-3.5,-7
37,2,3,-3.5,-7
37,3,1,2.5,5
37,3,2,2.5,5
39.5,1,2,-0.5,-1
39.5,1,3,-0.5,-1
39.5,2,1,-1.5,-3
39.5,2,3,-1.5,-3
39.5,3,1,-4,-8
39.5,3,2,-4,-8
42,1,2,4.5,9
42,1,3,4.5,9
42,2,1,-2,-4
42,2,3,-2,-4
42,3,1,-4.5,-9
42,3,2,-4.5,-9
44.5,1,2,-2.5,-5
44.5,1,3,-2.5,-5
44.5,2,1,-3.5,-7
44.5,2,3,-3.5,-7
44.5,3,1,-4,-8
44.5,3,2,-4,-8
47,1,2,-0,0
47,1,3,-0,0
47,2,1,5,10
47,2,3,5,10
47,3,1,-4,-8
47,3,2,-4,-8
49.5,1,2,-3,-6
49.5,1,3,-3,-6
49.5,2,1,-3.5,-7
49.5,2,3,-3.5,-7
49.5,3,1,1,2
49.5,3,2,1,2
52,1,2,4.5,9
52,1,3,4.5,9
52,2,1,-3.5,-7
52,2,3,-3.5,-7
52,3,1,0.5,1
52,3,2,0.5,1
54.5,1,2,1.5,3
54.5,1,3,1.5,3
54.5,2,1,-1,-2
54.5,2,3,-1,-2
54.5,3,1,-0.5,-1
54.5,3,2,-0.5,-1
57,1,2,-0,0
57,1,3,-0,0
57,2,1,5,10
57,2,3,5,10
57,3,1,-4,-8
57,3,2,-4,-8
1,1,2,1.5,3
1,1,3,1.5,3
1,2,1,-2,-4
1,2,3,-2,-4
1,3,1,-0.5,-1
1,3,2,-0.5,-1
3.5,1,2,-0,0
3.5,1,3,-0,0
3.5,2,1,-3.5,-7
3.5,2,3,-3.5,-7
3.5,3,1,1,2
3.5,3,2,1,2
6,1,2,-3.5,-7
6,1,3,-3.5,-7
6,2,1,3.5,7
6,2,3,3.5,7
6,3,1,-0,0
6,3,2,-0,0
8.5,1,2,-1.5,-3
8.5,1,3,-1.5,-3
8.5,2,1,-4,-8
8.5,2,3,-4,-8
8.5,3,1,-1.5,-3
8.5,3,2,-1.5,-3
11,1,2,3,6
11,1,3,3,6
11,2,1,0.5,1
11,2,3,0.5,1
11,3,1,2.5,5
11,3,2,2.5,5
13.5,1,2,-2.5,-5
